Date/Time,Open,High,Low,Close,Volume,Daily_Return,20d_MA,50d_MA,200d_MA,20d_Volatility
2019-02-28,71.41,71.41,69.89,69.89,474790,-0.022380752552804473,70.21650000000001,68.5758,71.45644999999999,0.21737820047448417
2019-03-01,69.89,72.89,69.89,71.41,235110,0.02174846186865076,70.452,68.595,71.375,0.2239623765650279
2019-03-04,71.63,74.97,71.63,73.15,629820,0.02436633524716436,70.6945,68.63600000000001,71.30935000000001,0.22442469698199502
2019-03-05,73.08,74.97,72.14,72.57,322490,-0.00792891319207123,70.9155,68.6768,71.24315,0.22726939032216562
2019-03-06,72.07,73.15,72.07,72.43,198530,-0.0019291718340910258,71.1365,68.6948,71.17625,0.22723113481800725
2019-03-07,72.43,74.45,72.14,72.36,224060,-0.0009664503658706192,71.3105,68.7346,71.11139999999999,0.22480351528042883
2019-03-08,71.78,73.71,71.49,71.63,293560,-0.010088446655610928,71.4625,68.8128,71.05025,0.22809646636367087
2019-03-11,71.78,73.71,71.49,72.14,177090,0.0071199218204662795,71.535,68.9026,70.98665,0.2032617337459965
2019-03-12,74.45,74.97,72.21,74.0,314170,0.025783199334627138,71.72600000000001,69.0166,70.93235,0.21854704626997523
2019-03-13,72.43,75.56,72.43,73.95,576240,-0.0006756756756756133,71.88550000000001,69.1268,70.88965,0.2178544098195191
2019-03-14,74.31,77.04,74.1,75.55,414880,0.021636240703177823,72.13950000000001,69.2906,70.8753,0.22680358030412245
2019-03-15,75.55,77.63,74.75,75.4,318000,-0.0019854401058900795,72.404,69.4542,70.8612,0.22548328096564474
2019-03-18,75.4,77.19,74.75,75.4,206710,0.0,72.647,69.5992,70.85419999999999,0.22567052770521615
2019-03-19,76.13,77.78,73.95,74.17,274850,-0.01631299734748015,72.8065,69.7018,70.8206,0.2359167375292614
2019-03-20,75.78,76.3,73.23,73.59,250190,-0.007819873264122923,72.901,69.8396,70.78389999999999,0.23661656611903487
2019-03-21,73.59,75.93,72.86,72.86,281010,-0.009919826063323867,72.955,70.00619999999999,70.7381,0.24001475352587393
2019-03-22,74.45,75.93,71.92,74.1,470560,0.01701894043370844,72.9895,70.1832,70.68430000000001,0.23391643448595878
2019-03-25,72.5,74.82,71.78,72.28,263520,-0.024561403508771895,72.9785,70.3034,70.6074,0.2465075530720135
2019-03-26,72.28,73.15,71.85,72.28,152410,0.0,73.0325,70.4294,70.535,0.2372894542905668
2019-03-27,72.36,74.45,72.14,72.43,128380,0.0020752628666298456,73.07950000000001,70.5224,70.46170000000001,0.2370363737261142
2019-03-28,71.85,73.93,71.85,72.21,94860,-0.003037415435593216,73.1955,70.6282,70.39134999999999,0.22142166290957813
2019-03-29,72.21,74.23,71.7,72.14,172610,-0.0009693948206618286,73.232,70.70060000000001,70.3301,0.20848153774901212
2019-04-01,72.14,74.45,71.92,72.72,198660,0.00803992237316331,73.2105,70.8224,70.28005,0.1911181945559028
2019-04-02,73.15,74.67,71.92,72.28,114830,-0.006050605060506031,73.196,70.9354,70.21835,0.19022835454663223
2019-04-03,72.5,73.78,71.7,71.78,161530,-0.006917542888765893,73.1635,71.04140000000001,70.14495,0.19167198395725063
2019-04-04,71.99,74.82,71.41,73.23,508480,0.020200612984118127,73.207,71.20100000000001,70.1006,0.20507343829667413
2019-04-05,73.88,75.04,72.86,72.86,253480,-0.005052574081660599,73.2685,71.3648,70.08805,0.20232794965352957
2019-04-08,73.23,75.04,72.65,75.04,228910,0.029920395278616674,73.4135,71.507,70.08279999999999,0.22634368563392998
2019-04-09,73.88,76.38,73.66,73.66,630570,-0.018390191897654673,73.39649999999999,71.66640000000001,70.0849,0.21915732554419506
2019-04-10,74.82,74.97,72.36,74.0,255050,0.0046158023350530986,73.399,71.8342,70.07345000000001,0.21978978997396803
2019-04-11,73.15,74.38,72.43,72.65,51790,-0.018243243243243112,73.25399999999999,71.97200000000001,70.06869999999999,0.21351798666411825
2019-04-12,72.07,74.0,72.07,72.21,110800,-0.006056434962147472,73.09450000000001,72.0822,70.0664,0.21403568144005863
2019-04-16,73.49,73.56,71.41,71.56,261580,-0.009001523334718042,72.9025,72.1474,70.0793,0.21526083352443992
2019-04-17,71.63,74.23,71.56,71.92,244000,0.005030743432084872,72.79,72.22279999999999,70.11785,0.210403868954181
2019-04-18,71.92,73.49,70.54,70.54,195450,-0.019187986651835298,72.6375,72.2734,70.16125,0.21867147478343138
2019-04-19,72.08,72.97,70.54,70.83,142320,0.004111142614119601,72.536,72.31240000000001,70.22115,0.21762151827558063
2019-04-22,71.05,72.97,70.4,71.41,380410,0.008188620640971367,72.4015,72.36880000000001,70.3021,0.20986976262067908
2019-04-23,71.41,74.08,71.41,72.36,317750,0.013303458899313947,72.40549999999999,72.40220000000001,70.37485,0.19802214707020663
2019-04-24,72.65,74.23,72.21,72.5,124360,0.001934770591486945,72.4165,72.4486,70.442,0.1981245028725409
2019-04-25,73.93,74.08,71.85,73.56,70420,0.01462068965517238,72.473,72.5046,70.50224999999999,0.20457739836247354
2019-04-26,71.99,74.23,71.78,72.57,194500,-0.013458401305057266,72.491,72.5466,70.5718,0.21046532250769448
2019-05-02,72.72,76.3,72.65,74.68,610080,0.029075375499517886,72.61800000000001,72.638,70.6346,0.23373577194193634
2019-05-03,76.08,77.04,74.39,74.46,369240,-0.0029459025174077835,72.705,72.71640000000001,70.7072,0.23311936668972505
2019-05-06,73.44,75.49,72.5,75.49,432670,0.013832930432446933,72.8655,72.8066,70.7924,0.23549334705370903
2019-05-07,73.95,75.63,73.15,75.26,169030,-0.0030467611604184652,73.0395,72.87780000000001,70.8665,0.2338837726963399
2019-05-08,72.65,75.19,72.65,73.23,200610,-0.026973159712994965,73.0395,72.9068,70.91159999999999,0.24608393097930525
2019-05-09,72.94,75.04,72.14,72.36,355930,-0.011880376894715328,73.0145,72.8858,70.93955,0.24915944758291433
2019-05-10,72.86,73.23,72.21,72.86,183020,0.006909894969596486,72.90549999999999,72.893,70.9551,0.224388344795404
2019-05-13,72.86,74.67,72.72,73.08,159350,0.0030194894317869814,72.87650000000001,72.9306,70.9863,0.2155553284516347
2019-05-14,73.01,75.19,72.86,73.15,249390,0.0009578544061303873,72.834,72.9638,71.01395000000001,0.21483708584058883
2019-05-15,73.23,76.08,73.15,74.31,1053400,0.015857826384142015,72.917,73.0522,71.0442,0.21153851736035786
2019-05-16,74.75,76.75,74.6,74.6,361760,0.0039025703135511236,73.0365,73.116,71.0862,0.20994618509446034
2019-05-17,74.68,76.23,74.17,75.93,245590,0.017828418230563248,73.255,73.1716,71.13165,0.21335943266098903
2019-05-20,74.6,79.26,74.24,78.3,1263740,0.031212959304622645,73.574,73.2862,71.20315,0.23565333750287953
2019-05-21,78.45,79.56,77.0,77.29,450470,-0.012899106002554173,73.9115,73.3834,71.25715,0.2282586296738971
2019-05-22,77.29,80.83,77.29,78.01,635850,0.009315564756113393,74.2705,73.49640000000001,71.3027,0.22883417997840153
2019-05-23,78.09,80.9,77.29,79.54,670520,0.019612870144853245,74.67699999999999,73.6546,71.3573,0.23450944573209845
2019-05-24,78.89,81.64,78.38,79.79,586190,0.0031430726678400855,75.0485,73.80760000000001,71.42205000000001,0.23279753141789386
2019-05-27,79.04,80.01,77.0,77.0,512340,-0.03496678781802243,75.2735,73.8676,71.4601,0.2726790618987501
2019-05-28,77.36,80.53,77.36,80.38,429790,0.04389610389610388,75.61449999999999,73.9962,71.52244999999999,0.30668527603100443
2019-05-29,78.89,80.6,77.0,79.19,391420,-0.014804677780542397,75.94550000000001,74.069,71.57875,0.3077731259138178
2019-05-30,79.19,79.79,77.14,77.14,329610,-0.025887106957949158,76.0685,74.1038,71.637,0.3115028118042069
2019-05-31,77.0,77.14,74.89,74.89,787930,-0.029167746953590923,76.09,74.0936,71.6717,0.33015398883510527
2019-06-03,74.53,76.37,73.0,73.22,602080,-0.022299372412872276,75.97650000000002,74.0746,71.6927,0.3356574706728492
2019-06-04,73.37,74.31,73.29,73.29,486050,0.0009560229445506607,75.87800000000001,74.0686,71.70655,0.3356840390919926
2019-06-05,74.96,77.29,74.58,74.58,500760,0.017601309864920145,75.94550000000001,74.10300000000001,71.72134999999999,0.32732534148841735
2019-06-06,76.89,76.89,73.8,74.58,302820,0.0,76.0565,74.1126,71.7276,0.32376650510278454
2019-06-07,76.6,77.98,74.77,77.98,347690,0.045588629659426116,76.3125,74.2266,71.76165,0.3591804304622437
2019-06-10,76.9,78.67,76.13,76.32,350190,-0.021287509617850864,76.4745,74.3074,71.7723,0.3699423208919946
2019-06-11,76.32,78.48,76.03,76.42,432400,0.0013102725366878065,76.638,74.3872,71.79855,0.36992585990686694
2019-06-12,77.19,77.58,74.38,75.9,847940,-0.0068045014394136905,76.7175,74.461,71.81895,0.36776836359083753
2019-06-13,73.8,74.81,72.35,72.35,529700,-0.04677206851119908,76.60499999999999,74.46520000000001,71.80325,0.40512690963058695
2019-06-14,72.35,74.22,71.77,71.86,303500,-0.006772633033863107,76.40150000000001,74.44800000000001,71.78905,0.39915182883225325
2019-06-17,71.86,73.73,69.93,69.93,476780,-0.026857779014750838,75.98299999999999,74.40100000000001,71.75745,0.3872410347966246
2019-06-18,70.22,72.24,68.77,69.25,461990,-0.009724009724009774,75.58099999999999,74.3504,71.7302,0.38658405502939897
2019-06-19,69.73,71.65,69.35,69.54,258360,0.004187725631769057,75.1575,74.2766,71.70765,0.38445369157514
2019-06-20,69.73,73.13,69.73,71.38,594660,0.026459591601955657,74.7495,74.24700000000001,71.6943,0.3910851722927047
2019-06-21,73.43,74.22,71.57,71.86,334200,0.006724572709442489,74.35300000000001,74.1834,71.67125,0.3922923856827256
2019-06-24,71.67,73.63,71.28,71.28,259110,-0.008071249652101264,74.06700000000001,74.1358,71.64659999999999,0.37626992658498304
2019-06-25,71.38,73.03,70.31,71.94,357000,0.0092592592592593,73.645,74.0946,71.6357,0.33625768611942425
2019-06-26,71.75,72.44,70.22,70.51,243340,-0.019877675840978437,73.21099999999998,74.0518,71.62095000000001,0.3386297249035732
2019-06-27,70.61,72.24,69.73,69.73,264660,-0.011062260672245139,72.84049999999999,74.0022,71.61915,0.33083269172407476
2019-06-28,69.73,72.24,69.54,72.24,385570,0.03599598451168773,72.708,74.0158,71.63525,0.3476859376043879
2019-07-01,70.9,72.83,70.8,71.96,412650,-0.003875968992248069,72.645,74.01660000000001,71.64205,0.33916484780206363
2019-07-02,73.53,74.02,71.67,72.45,416150,0.006809338521400976,72.603,74.0548,71.65129999999999,0.3401676375449728
2019-07-03,72.45,73.73,71.38,71.38,275670,-0.014768806073154006,72.44300000000001,74.0658,71.6498,0.3368906119437108
2019-07-04,71.67,73.92,71.57,72.15,340040,0.01078733538806409,72.3215,74.0806,71.64144999999999,0.33989293271496285
2019-07-05,72.54,74.12,71.86,72.15,222050,0.0,72.03,74.07639999999999,71.63735,0.29128224927087326
2019-07-08,72.15,73.63,70.99,71.38,226330,-0.010672210672210802,71.78299999999999,74.054,71.62795,0.2851623954567394
2019-07-09,72.74,73.23,71.19,71.28,176430,-0.0014009526478003798,71.526,74.0084,71.62525,0.2847574867450399
2019-07-10,71.28,73.13,70.7,70.7,497130,-0.008136924803591405,71.26599999999999,73.971,71.6229,0.2850127869629406
2019-07-11,70.9,72.74,70.7,70.7,316780,0.0,71.18350000000001,73.89139999999999,71.6191,0.2344583425628419
2019-07-12,72.24,72.64,70.61,71.28,370600,0.008203677510608243,71.1545,73.8278,71.6182,0.2356338071740078
2019-07-15,71.28,72.25,71.28,72.06,453880,0.010942760942761032,71.261,73.7592,71.60535,0.21656057860132563
2019-07-16,72.35,74.81,72.35,72.35,478210,0.004024424091035206,71.41600000000001,73.701,71.59899999999999,0.2124954686598119
2019-07-17,72.25,74.12,71.86,73.43,301370,0.014927436074637424,71.6105,73.705,71.5941,0.21714539981150027
2019-07-18,71.67,73.23,70.9,70.99,518320,-0.033228925507285956,71.591,73.6776,71.58059999999999,0.2336728631881824
2019-07-19,71.09,73.92,70.7,71.67,443090,0.0095788139174533,71.58149999999999,73.6538,71.56139999999999,0.23500582354078892
2019-07-22,71.19,74.58,70.99,74.58,1246490,0.04060276266220164,71.7465,73.6838,71.54679999999999,0.27330303881644635
2019-07-23,76.2,77.6,74.48,75.85,653120,0.017028694019844304,71.94200000000001,73.7378,71.54825,0.2772502132671227
2019-07-24,77.2,77.6,74.87,75.07,571240,-0.01028345418589327,72.16999999999999,73.753,71.5476,0.26880774583363737
2019-07-25,75.07,78.5,74.48,76.53,831900,0.019448514719595078,72.51,73.7916,71.54275000000001,0.26904364956657045
2019-07-26,76.34,78.4,75.85,78.2,460430,0.021821507905396498,72.808,73.837,71.54555,0.2513684742423268
2019-07-29,76.53,78.2,74.97,76.14,403760,-0.026342710997442453,73.01700000000001,73.7938,71.54270000000001,0.2725686218035519
2019-07-30,76.04,77.7,74.67,74.67,505650,-0.0193065405831363,73.128,73.7414,71.52415,0.28324120493765453
2019-07-31,74.67,77.0,74.58,75.16,297000,0.006562207044328305,73.317,73.6844,71.5096,0.27687912613094756
2019-08-01,74.87,78.7,74.38,76.53,707670,0.01822778073443332,73.536,73.6242,71.49790000000002,0.2809809182707289
2019-08-02,75.85,80.4,75.56,80.4,1206300,0.050568404547236545,73.9485,73.63640000000001,71.53255,0.3271275406469
2019-08-05,80.5,81.5,78.39,80.7,790440,0.003731343283582156,74.4145,73.71039999999999,71.54745,0.3215563389235389
2019-08-06,77.81,84.3,77.81,83.8,1433680,0.038413878562577386,75.04050000000001,73.7788,71.598,0.33939329745121233
2019-08-07,82.02,86.6,81.72,86.6,1045730,0.03341288782816232,75.8355,73.92699999999999,71.6586,0.3446460828013718
2019-08-08,87.4,87.7,82.99,82.99,1177160,-0.04168591224018481,76.45,74.044,71.6997,0.3901212860193254
2019-08-09,82.9,85.9,82.02,82.41,855050,-0.00698879383058193,77.0065,74.1944,71.7379,0.39389682009643795
2019-08-12,82.6,86.3,82.6,83.87,818920,0.01771629656595075,77.59700000000001,74.4074,71.78269999999999,0.395396402780905
2019-08-13,84.36,87.9,84.07,85.15,992910,0.015261714558244988,78.237,74.6446,71.8436,0.3959428589530891
2019-08-14,86.5,86.9,83.19,83.87,758650,-0.015032295948326446,78.75899999999999,74.8304,71.9071,0.40367199820096006
2019-08-15,83.29,87.4,83.09,84.76,883210,0.01061166090377963,79.4475,75.034,71.9858,0.37471798073505697
2019-08-16,85.44,89.2,84.17,84.17,1428350,-0.006960830580462485,80.0725,75.1578,72.0655,0.379051302372843
2019-08-19,84.27,86.9,82.21,83.09,974960,-0.012831175002970152,80.498,75.2932,72.1481,0.36595944643626144
2019-08-20,83.19,85.5,82.11,83.97,856390,0.010590925502467208,80.904,75.4442,72.2441,0.36401725965128295
2019-08-21,86.4,87.2,83.68,83.78,881880,-0.002262712873645323,81.3395,75.6018,72.32655000000001,0.36054632767000644
2019-08-22,85.6,85.6,81.72,81.72,1206420,-0.024588207209357837,81.599,75.7892,72.38645,0.37205342929312796
2019-08-23,81.53,83.6,80.64,82.8,974700,0.013215859030836885,81.829,76.008,72.45895,0.3676751359399085
2019-08-26,82.99,85.7,81.72,82.02,961910,-0.009420289855072483,82.12299999999999,76.2498,72.515,0.35435812476576256
2019-08-27,83.8,84.6,81.04,83.2,601280,0.014386734942696933,82.5495,76.5288,72.57695,0.34507590340129995
2019-08-28,81.43,83.3,79.76,81.4,813610,-0.021634615384615308,82.8615,76.76599999999999,72.63525,0.35834371110362223
2019-08-29,79.27,82.4,78.79,80.16,554070,-0.01523341523341537,83.043,76.9416,72.6827,0.3606927381953545
2019-08-30,80.16,82.5,79.76,82.2,345760,0.02544910179640736,83.133,77.1484,72.74610000000001,0.32567297901871306
2019-09-03,80.45,83.2,80.35,82.4,358910,0.0024330900243310083,83.218,77.3708,72.8202,0.32557742208917334
2019-09-04,80.64,82.7,79.86,80.74,435720,-0.0201456310679613,83.065,77.54679999999999,72.8824,0.30243718831437755
2019-09-05,80.74,82.7,79.57,79.67,333990,-0.013252415159772046,82.7185,77.73,72.94465,0.27469998380936395
2019-09-06,79.86,81.3,78.79,79.27,551650,-0.0050207104305259875,82.5325,77.9208,73.00489999999999,0.23614343293643775
2019-09-09,79.27,81.0,77.9,80.4,702600,0.01425507758294442,82.43199999999999,78.084,73.0762,0.24237006026472224
2019-09-10,80.2,80.2,76.44,76.44,753240,-0.0492537313432837,82.0605,78.1736,73.1241,0.28598335575661876
2019-09-11,76.63,78.7,76.34,78.2,404310,0.02302459445316596,81.713,78.2886,73.16655,0.29429454542127453
2019-09-12,78.79,80.5,77.81,80.4,416530,0.028132992327365658,81.5395,78.469,73.2249,0.31232919288585165
2019-09-13,78.79,82.7,78.3,80.25,917470,-0.001865671641791078,81.314,78.631,73.28285000000001,0.30880693812180937
2019-09-16,80.94,82.9,80.35,80.55,420960,0.0037383177570093906,81.13300000000001,78.799,73.33155,0.309114811756019
2019-09-17,82.5,82.5,79.86,82.0,401940,0.018001241464928652,81.0785,79.01140000000001,73.3997,0.31413855858312806
2019-09-18,80.45,83.5,80.25,80.64,614270,-0.01658536585365855,80.912,79.1986,73.45779999999999,0.31624881837895064
2019-09-19,82.1,82.9,79.96,82.7,402590,0.025545634920634885,80.858,79.43860000000001,73.52420000000001,0.3308152145130628
2019-09-20,80.94,84.5,80.94,83.8,921660,0.013301088270858408,80.962,79.70060000000001,73.59989999999999,0.3213372762763633
2019-09-23,84.2,84.7,81.43,83.5,451800,-0.0035799522673031214,80.997,79.945,73.6892,0.3187030632548365
2019-09-24,81.72,83.5,81.13,83.0,304860,-0.005988023952095856,81.046,80.1638,73.76595,0.3175004227239699
2019-09-25,82.2,82.7,79.96,80.35,790300,-0.031927710843373536,80.90350000000001,80.3238,73.81915,0.33335258928107125
2019-09-26,82.0,82.1,78.3,78.98,1067510,-0.017050404480398185,80.7825,80.4348,73.86515,0.3300666732352621
2019-09-27,80.7,81.7,78.98,79.37,306340,0.004937958976956258,80.74300000000001,80.6024,73.91159999999999,0.3265209846821978
2019-09-30,79.37,81.3,78.3,78.69,437850,-0.008567468816933488,80.56750000000001,80.7428,73.95995,0.312998723759242
2019-10-01,78.69,78.69,77.81,77.81,604640,-0.011183123649764815,80.338,80.8074,73.99675,0.31417428055645263
2019-10-02,77.81,80.9,77.81,78.88,459560,0.013751445829584874,80.245,80.868,74.03559999999999,0.3122071499582197
2019-10-03,78.88,80.9,78.1,79.18,351600,0.0038032454361056622,80.22049999999999,80.95020000000001,74.08279999999999,0.3091697652997426
2019-10-04,79.08,79.37,78.59,78.59,303690,-0.007451376610255189,80.1865,80.9914,74.1235,0.30979984930488347
2019-10-07,78.59,78.59,77.32,77.32,401070,-0.016159816770581648,80.0325,80.9738,74.1546,0.30972683796703027
2019-10-08,77.32,78.1,77.32,78.0,200400,0.00879461976202811,80.1105,81.01100000000001,74.19194999999999,0.25548014367066163
2019-10-09,78.2,78.2,77.42,77.42,256400,-0.007435897435897454,80.0715,81.066,74.2214,0.24346024685496
2019-10-10,77.42,77.9,77.42,77.42,214760,0.0,79.9225,81.11120000000001,74.25665,0.2189979252295064
2019-10-11,77.42,78.69,77.42,78.3,202830,0.011366571945233828,79.825,81.14659999999999,74.30955,0.22392369468246193
2019-10-14,78.49,80.4,77.81,78.3,203660,0.0,79.7125,81.1046,74.3628,0.22323687879157042
2019-10-15,78.3,80.2,78.0,78.3,143660,0.0,79.5275,81.0566,74.4128,0.21140244550948709
2019-10-16,80.0,81.7,78.0,80.16,631520,0.023754789272030674,79.5035,80.9838,74.47139999999999,0.22321475822528664
2019-10-17,80.55,83.0,80.35,80.94,697760,0.009730538922155807,79.4155,80.87060000000001,74.5393,0.20536245853372462
2019-10-18,83.5,83.5,80.35,80.64,458730,-0.003706449221645647,79.25750000000001,80.8236,74.6064,0.19841534230011915
2019-10-21,80.64,82.4,79.37,80.25,442250,-0.004836309523809534,79.095,80.7804,74.6669,0.19861102144918585
2019-10-22,80.25,83.2,79.57,81.23,756840,0.012211838006230602,79.0065,80.7276,74.72785,0.20408415591931708
2019-10-23,83.5,83.5,80.94,81.04,229770,-0.002339037301489544,79.041,80.6454,74.79955,0.16854003366276363
2019-10-24,81.43,83.7,81.13,81.92,654270,0.010858835143139123,79.18800000000002,80.60640000000001,74.8865,0.15887464280474237
2019-10-25,82.02,84.2,81.23,81.43,598730,-0.005981445312499889,79.291,80.5398,74.9674,0.16080031630481537
2019-10-28,81.33,83.9,81.33,81.72,445380,0.0035613410291046588,79.4425,80.49080000000001,75.04465,0.15660711287420992
2019-10-29,81.72,83.5,80.84,80.84,415020,-0.01076847772883005,79.59400000000001,80.4458,75.11895,0.15615263573629282
2019-10-30,80.74,82.8,80.45,81.23,339360,0.004824344383968393,79.7115,80.39099999999999,75.18620000000001,0.1503162945861143
2019-10-31,81.23,82.5,80.74,81.53,430070,0.0036932167918255487,79.82900000000001,80.346,75.25925000000001,0.15029454997523692
2019-11-01,81.53,83.8,81.23,81.53,516040,0.0,79.976,80.34219999999999,75.32430000000001,0.14668870189563485
2019-11-04,81.92,83.87,81.62,83.78,1385820,0.02759720348338046,80.299,80.3618,75.41005,0.15717913488118088
2019-11-05,84.17,84.17,83.09,83.39,519090,-0.004655048937693973,80.5685,80.3892,75.49385000000001,0.15905222598077406
2019-11-06,83.19,85.3,82.9,83.19,303670,-0.0023983691090059267,80.857,80.389,75.57740000000001,0.15546773333029912
2019-11-07,83.19,83.68,82.9,83.39,446870,0.0024041351123933463,81.1555,80.4288,75.66810000000001,0.15495337106949966
2019-11-08,83.48,84.46,83.09,83.87,658550,0.005756085861614135,81.434,80.503,75.7641,0.15256470098440664
2019-11-11,84.07,85.7,82.8,82.9,432540,-0.0115655180636699,81.664,80.517,75.83895000000001,0.16134018315218487
2019-11-12,84.4,85.3,82.5,83.48,453130,0.006996381182147182,81.923,80.5386,75.9279,0.16157937998623456
2019-11-13,83.58,85.9,83.29,84.17,481130,0.008265452803066564,82.1235,80.6072,76.0207,0.14390556807385027
2019-11-14,84.27,85.05,82.6,83.19,745710,-0.011643103243435982,82.236,80.6776,76.10785000000001,0.14951752292255208
2019-11-15,82.99,83.87,82.99,83.48,406810,0.0034859959129702744,82.378,80.76180000000001,76.19175,0.14842649646849695
2019-11-18,83.19,84.7,82.6,82.6,423760,-0.010541447053186492,82.4955,80.8058,76.26325000000001,0.15310395932907486
2019-11-19,82.9,84.5,81.33,84.5,642680,0.023002421307506182,82.659,80.967,76.345,0.16726452726327398
2019-11-20,82.9,84.5,81.72,83.4,308170,-0.013017751479289852,82.777,81.071,76.42195000000001,0.17507484105960994
2019-11-21,81.23,83.7,80.74,80.74,697900,-0.031894484412470114,82.71799999999999,81.07780000000001,76.48125,0.20751190365293515
2019-11-22,81.43,83.5,79.27,79.86,603630,-0.01089918256130784,82.63950000000001,81.07,76.5376,0.20990994071652574
2019-11-25,79.86,82.9,79.67,82.9,312850,0.038066616579013335,82.6985,81.117,76.59865,0.25127291279287134
2019-11-26,81.53,83.3,81.13,81.53,235110,-0.016525934861278735,82.73299999999999,81.1076,76.6554,0.2555933119679216
2019-11-27,81.53,83.4,80.55,80.55,202300,-0.01202011529498348,82.699,81.1058,76.70435,0.25882822351418805
2019-11-28,80.55,82.2,79.27,79.37,464090,-0.01464928615766592,82.591,81.0392,76.74884999999999,0.2632317292411486
2019-11-29,79.37,81.5,78.3,79.47,263740,0.0012599218848430294,82.488,80.9526,76.79565000000001,0.2633466235695256
2019-12-02,80.06,81.5,78.3,78.3,339850,-0.014722536806342057,82.214,80.8486,76.83445,0.24422870424156595
2019-12-03,79.0,80.7,76.83,79.27,434760,0.0123882503192847,82.00800000000001,80.774,76.8759,0.25035794743307965
2019-12-04,78.88,81.6,78.88,80.64,283730,0.017282704680206873,81.88050000000001,80.77980000000001,76.9206,0.2599366967481099
2019-12-05,80.45,80.74,80.16,80.25,191370,-0.004836309523809534,81.7235,80.8052,76.96295,0.2597912835672205
2019-12-06,80.25,80.55,79.86,80.45,168870,0.0024922118380061864,81.55250000000001,80.8268,76.99815000000001,0.25879017906494495
2019-12-09,80.45,80.94,80.06,80.45,229770,0.0,81.42999999999999,80.86200000000001,77.0379,0.2563375879518901
2019-12-10,80.45,81.33,80.16,81.04,349410,0.007333747669359791,81.30799999999999,80.9266,77.0871,0.25648647895282245
2019-12-11,81.23,82.6,80.84,82.31,466970,0.01567127344521224,81.215,80.99520000000001,77.1412,0.2614708793550414
2019-12-12,82.31,82.7,82.02,82.21,220780,-0.0012149192078727555,81.16600000000001,81.0558,77.20280000000001,0.2584374230158941
2019-12-13,82.21,82.41,81.13,81.72,281100,-0.005960345456757055,81.078,81.11840000000001,77.25435,0.2586962085998586
2019-12-16,81.53,83.7,80.74,81.82,304590,0.0012236906510032508,81.039,81.2084,77.29769999999999,0.25626372087228666
2019-12-17,82.02,82.02,80.25,80.45,302700,-0.016744072353947592,80.8365,81.2574,77.3371,0.24688904709794005
2019-12-18,80.25,81.8,79.08,79.18,337680,-0.015786202610316935,80.6255,81.29260000000001,77.37085,0.24866651353703986
2019-12-19,79.27,81.7,79.18,79.76,257790,0.0073250820914372294,80.5765,81.3394,77.40785000000001,0.22496949365931704
2019-12-20,81.9,82.8,79.86,82.8,201140,0.03811434302908712,80.72349999999999,81.4294,77.4637,0.25957773671703266
2019-12-23,80.94,84.8,80.94,82.9,1001500,0.0012077294685990392,80.7235,81.5214,77.5175,0.22174671123162396
2019-12-24,85.0,85.0,82.31,82.7,347580,-0.0024125452352231624,80.78200000000001,81.60940000000001,77.561,0.21321356513794007
2019-12-25,84.7,85.7,82.5,83.68,722330,0.011850060459492218,80.9385,81.6798,77.60965,0.2110053982930596
2019-12-26,83.68,84.85,83.19,83.78,1160250,0.001195028680688326,81.159,81.7366,77.6508,0.2017240316952526
2019-12-27,83.68,86.3,83.19,84.66,473750,0.010503700167104224,81.4185,81.817,77.6971,0.20345926264801642
2019-12-30,85.15,86.03,84.66,84.66,741960,0.0,81.7365,81.90520000000001,77.74340000000001,0.19263852660438724
2019-12-31,84.46,85.05,83.78,84.17,374050,-0.005787857311599254,81.98150000000001,81.964,77.7934,0.19292248107013601
2020-01-02,84.66,85.73,84.17,85.54,651790,0.016276583105619524,82.2265,82.054,77.85315,0.19197030066370174
2020-01-03,86.03,87.7,84.27,84.95,659870,-0.006897357961187733,82.4615,82.1146,77.9136,0.19322468894904085
2020-01-06,84.85,85.93,83.97,83.97,692370,-0.011536197763390321,82.63750000000002,82.1654,77.96295,0.1999360388506367
2020-01-07,84.17,85.15,83.19,85.05,576310,0.012861736334405016,82.8675,82.23199999999999,78.02680000000001,0.20322896111009808
2020-01-08,85.15,86.9,82.31,83.29,948880,-0.02069370958259842,82.97999999999999,82.281,78.08185,0.21880263039920006
2020-01-09,86.1,87.1,83.78,86.2,563340,0.03493816784728043,83.1745,82.38040000000001,78.1507,0.244571202461588
2020-01-10,86.5,88.7,84.76,86.61,1665860,0.004756380510440694,83.3945,82.48200000000001,78.2227,0.24431145474643734
2020-01-13,86.52,89.4,86.22,87.1,711990,0.005657545318092483,83.66350000000001,82.5934,78.2975,0.24230794892165458
2020-01-14,88.9,89.0,86.52,87.01,435560,-0.001033295063145645,83.923,82.65799999999999,78.36895,0.24269690959184456
2020-01-15,86.71,90.6,86.61,90.0,1175740,0.034363866222273165,84.40050000000001,82.7902,78.45755,0.25453656384457285
2020-01-16,88.28,90.6,87.69,87.99,629290,-0.022333333333333427,84.84100000000001,82.8862,78.5386,0.26280855752830756
2020-01-17,88.08,90.9,87.79,88.77,738240,0.008864643709512565,85.29150000000001,82.99380000000001,78.6163,0.2630134873101339
2020-01-20,89.06,92.3,89.06,90.04,818960,0.014306635124479161,85.65350000000001,83.1172,78.7022,0.2360457595676203
